Date,Temp
5/1/81,8.60
5/2/81,11.90
5/3/81,14.00
5/4/81,6.68
5/5/81,10.00
5/6/81,15.14
5/7/81,11.23
5/8/81,12.00
5/9/81,10.20
5/10/81,6.67
5/11/81,9.01
5/12/81,10.22
5/13/81,5.30
5/14/81,5.33
5/15/81,8.03
5/16/81,10.01
5/17/81,10.28
5/18/81,5.90
5/19/81,1.24
5/20/81,4.04
5/21/81,4.09
5/22/81,3.50
5/23/81,8.83
5/24/81,12.58
5/25/81,12.30
5/26/81,14.46
5/27/81,11.25
5/28/81,11.20
5/29/81,11.40
5/30/81,11.53
5/31/81,12.04
6/1/81,11.01
6/2/81,10.37
6/3/81,10.26
6/4/81,12.50
6/5/81,5.70
6/6/81,7.01
6/7/81,1.61
6/8/81,5.21
6/9/81,4.60
6/10/81,11.69
6/11/81,3.85
6/12/81,9.05
6/13/81,8.59
6/14/81,9.81
6/15/81,9.70
6/16/81,7.09
6/17/81,2.25
6/18/81,4.65
6/19/81,5.67
6/20/81,3.20
6/21/81,4.94
6/22/81,6.28
6/23/81,3.94
6/24/81,5.16
6/25/81,5.30
6/26/81,7.33
6/27/81,10.05
6/28/81,10.20
6/29/81,9.92
6/30/81,10.10
7/1/81,10.39
7/2/81,8.22
7/3/81,6.50
7/4/81,7.55
7/5/81,7.55
7/6/81,8.56
7/7/81,6.24
7/8/81,7.30
7/9/81,10.40
7/10/81,4.60
7/11/81,6.31
7/12/81,4.93
7/13/81,5.46
7/14/81,6.32
7/15/81,6.62
7/16/81,6.86
7/17/81,8.40
7/18/81,5.00
7/19/81,6.51
7/20/81,10.61
7/21/81,11.75
7/22/81,9.92
7/23/81,8.90
7/24/81,9.80
7/25/81,9.03
7/26/81,9.38
7/27/81,6.75
7/28/81,8.78
7/29/81,5.26
7/30/81,3.25
7/31/81,3.26
8/1/81,5.70
8/2/81,7.70
8/3/81,9.03
8/4/81,11.58
8/5/81,6.20
8/6/81,7.26
8/7/81,6.50
8/8/81,7.11
8/9/81,7.24
8/10/81,5.47
8/11/81,2.07
8/12/81,5.60
8/13/81,7.43
8/14/81,9.00
8/15/81,9.33
8/16/81,10.53
8/17/81,11.82
8/18/81,7.60
8/19/81,9.70
8/20/81,12.62
8/21/81,8.49
8/22/81,7.94
8/23/81,3.90
8/24/81,5.03
8/25/81,4.60
8/26/81,8.93
8/27/81,6.11
8/28/81,5.50
8/29/81,7.31
8/30/81,5.58
8/31/81,5.71
9/1/81,6.24
9/2/81,9.46
9/3/81,11.67
9/4/81,8.67
9/5/81,8.45
9/6/81,8.52
9/7/81,11.59
9/8/81,14.57
9/9/81,10.87
9/10/81,8.05
9/11/81,11.36
9/12/81,10.32
9/13/81,11.86
9/14/81,8.66
9/15/81,9.52
9/16/81,13.50
9/17/81,10.22
9/18/81,16.90
9/19/81,9.52
9/20/81,6.91
9/21/81,12.25
9/22/81,7.04
9/23/81,10.50
9/24/81,6.16
9/25/81,6.86
9/26/81,11.55
9/27/81,8.54
9/28/81,9.33
9/29/81,10.81
9/30/81,11.99
10/1/81,8.75
10/2/81,12.75
10/3/81,7.54
10/4/81,6.20
10/5/81,12.00
10/6/81,14.06
10/7/81,14.30
10/8/81,6.98
10/9/81,11.94
10/10/81,7.80
10/11/81,6.20
10/12/81,6.83
10/13/81,9.49
10/14/81,13.45
10/15/81,8.84
10/16/81,11.57
10/17/81,10.24
10/18/81,6.32
10/19/81,10.71
10/20/81,10.97
10/21/81,12.37
10/22/81,9.95
10/23/81,9.10
10/24/81,6.29
10/25/81,7.51
10/26/81,10.57
10/27/81,13.37
10/28/81,12.50
10/29/81,9.32
10/30/81,11.88
10/31/81,12.60
11/1/81,8.57
11/2/81,11.50
11/3/81,14.23
11/4/81,15.66
11/5/81,9.70
11/6/81,12.64
11/7/81,7.60
11/8/81,10.56
11/9/81,14.20
11/10/81,14.70
11/11/81,10.24
11/12/81,11.84
11/13/81,9.97
11/14/81,9.50
11/15/81,12.03
11/16/81,9.08
11/17/81,8.56
11/18/81,11.45
11/19/81,11.70
11/20/81,12.48
11/21/81,12.60
11/22/81,9.31
11/23/81,15.80
11/24/81,12.30
11/25/81,11.90
11/26/81,10.32
11/27/81,11.47
11/28/81,17.80
11/29/81,14.51
11/30/81,12.95
12/1/81,13.95
12/2/81,9.74
12/3/81,13.34
12/4/81,13.34
12/5/81,13.00
12/6/81,15.23
12/7/81,14.19
12/8/81,11.81
12/9/81,12.50
12/10/81,13.53
12/11/81,14.80
12/12/81,18.70
12/13/81,9.70
12/14/81,11.72
12/15/81,13.39
12/16/81,9.89
12/17/81,15.96
12/18/81,15.65
12/19/81,12.41
12/20/81,10.57
12/21/81,10.71
12/22/81,15.77
12/23/81,12.24
12/24/81,15.12
12/25/81,13.95
12/26/81,14.24
12/27/81,16.31
12/28/81,13.64
12/29/81,16.11
12/30/81,14.91
12/31/81,18.82
1/1/82,18.84
1/2/82,15.94
1/3/82,13.47
1/4/82,14.68
1/5/82,14.74
1/6/82,11.59
1/7/82,13.92
1/8/82,14.94
1/9/82,16.20
1/10/82,14.94
1/11/82,19.10
1/12/82,22.50
1/13/82,15.90
1/14/82,14.53
1/15/82,14.17
1/16/82,16.50
1/17/82,24.52
1/18/82,18.21
1/19/82,20.13
1/20/82,25.20
1/21/82,19.78
1/22/82,19.14
1/23/82,16.66
1/24/82,17.00
1/25/82,18.33
1/26/82,13.62
1/27/82,13.64
1/28/82,10.62
1/29/82,17.12
1/30/82,16.91
1/31/82,14.74
2/1/82,13.91
2/2/82,13.30
2/3/82,14.58
2/4/82,14.88
2/5/82,12.36
2/6/82,14.43
2/7/82,21.32
2/8/82,24.64
2/9/82,16.23
2/10/82,13.34
2/11/82,15.56
2/12/82,16.33
2/13/82,19.61
2/14/82,22.80
2/15/82,26.30
2/16/82,17.70
2/17/82,17.00
2/18/82,14.06
2/19/82,12.80
2/20/82,15.50
2/21/82,15.60
2/22/82,13.10
2/23/82,15.17
2/24/82,14.31
2/25/82,13.08
2/26/82,14.60
2/27/82,10.51
2/28/82,15.55
3/1/82,10.92
3/2/82,13.37
3/3/82,8.39
3/4/82,14.98
3/5/82,21.63
3/6/82,19.36
3/7/82,16.70
3/8/82,19.10
3/9/82,11.00
3/10/82,9.77
3/11/82,11.51
3/12/82,12.87
3/13/82,12.50
3/14/82,19.07
3/15/82,18.39
3/16/82,21.52
3/17/82,15.70
3/18/82,12.82
3/19/82,9.80
3/20/82,14.70
3/21/82,17.80
3/22/82,19.78
3/23/82,14.30
3/24/82,14.91
3/25/82,14.92
3/26/82,17.48
3/27/82,18.02
3/28/82,14.45
3/29/82,14.20
3/30/82,14.69
3/31/82,10.20
4/1/82,9.55
4/2/82,13.16
4/3/82,12.49
4/4/82,10.83
4/5/82,9.45
4/6/82,12.57
4/7/82,14.26
4/8/82,12.90
4/9/82,10.76
4/10/82,15.00
4/11/82,13.05
4/12/82,14.20
4/13/82,13.13
4/14/82,15.79
4/15/82,19.23
4/16/82,14.20
4/17/82,9.00
4/18/82,9.98
4/19/82,6.85
4/20/82,8.60
4/21/82,8.63
4/22/82,9.10
4/23/82,14.07
4/24/82,16.94
4/25/82,11.46
4/26/82,6.24
4/27/82,6.98
4/28/82,8.72
4/29/82,11.58
4/30/82,10.80
5/1/82,7.50
5/2/82,4.51
5/3/82,11.58
5/4/82,13.08
5/5/82,11.60
5/6/82,10.87
5/7/82,9.12
5/8/82,8.56
5/9/82,6.50
5/10/82,7.44
5/11/82,8.76
5/12/82,10.80
5/13/82,10.43
5/14/82,9.05
5/15/82,3.51
5/16/82,4.45
5/17/82,6.60
5/18/82,13.20
5/19/82,15.21
5/20/82,6.04
5/21/82,9.10
5/22/82,4.14
5/23/82,8.30
5/24/82,8.24
5/25/82,12.77
5/26/82,11.47
5/27/82,12.90
5/28/82,15.71
5/29/82,14.16
5/30/82,10.85
5/31/82,7.06
6/1/82,7.52
6/2/82,9.00
6/3/82,4.75
6/4/82,2.79
6/5/82,0.05
6/6/82,2.13
6/7/82,2.60
6/8/82,6.13
6/9/82,2.05
6/10/82,5.95
6/11/82,7.73
6/12/82,6.90
6/13/82,7.47
6/14/82,4.84
6/15/82,7.24
6/16/82,7.05
6/17/82,7.37
6/18/82,8.06
6/19/82,6.84
6/20/82,7.30
6/21/82,6.20
6/22/82,8.71
6/23/82,8.90
6/24/82,3.63
6/25/82,1.30
6/26/82,0.38
6/27/82,4.37
6/28/82,8.78
6/29/82,8.91
6/30/82,9.44
7/1/82,4.20
7/2/82,0.74
7/3/82,2.60
7/4/82,2.44
7/5/82,3.90
7/6/82,7.00
7/7/82,8.21
7/8/82,4.75
7/9/82,1.49
7/10/82,1.86
7/11/82,5.72
7/12/82,6.63
7/13/82,8.66
7/14/82,5.60
7/15/82,3.30
7/16/82,5.00
7/17/82,2.79
7/18/82,3.34
7/19/82,6.58
7/20/82,1.82
7/21/82,1.53
7/22/82,-0.45
7/23/82,4.02
7/24/82,7.72
7/25/82,9.50
7/26/82,8.65
7/27/82,4.29
7/28/82,4.15
7/29/82,4.15
7/30/82,5.60
7/31/82,6.86
8/1/82,9.73
8/2/82,9.52
8/3/82,8.50
8/4/82,1.73
8/5/82,1.47
8/6/82,3.31
8/7/82,4.69
8/8/82,3.80
8/9/82,6.20
8/10/82,10.60
8/11/82,8.71
8/12/82,8.63
8/13/82,8.88
8/14/82,9.91
8/15/82,4.69
8/16/82,8.46
8/17/82,9.20
8/18/82,4.30
8/19/82,5.85
8/20/82,8.68
8/21/82,14.98
8/22/82,7.19
8/23/82,4.93
8/24/82,12.10
8/25/82,12.65
8/26/82,9.49
8/27/82,3.70
8/28/82,8.00
8/29/82,14.40
8/30/82,12.57
8/31/82,7.08
9/1/82,3.14
9/2/82,10.10
9/3/82,9.21
9/4/82,3.92
9/5/82,5.29
9/6/82,8.20
9/7/82,4.30
9/8/82,8.07
9/9/82,5.82
9/10/82,4.66
9/11/82,8.34
9/12/82,8.83
9/13/82,4.44
9/14/82,6.70
9/15/82,6.70
9/16/82,9.89
9/17/82,15.60
9/18/82,10.57
9/19/82,5.30
9/20/82,4.39
9/21/82,2.94
9/22/82,4.11
9/23/82,4.46
9/24/82,8.03
9/25/82,11.87
9/26/82,7.70
9/27/82,9.29
9/28/82,6.40
9/29/82,6.30
9/30/82,6.10
10/1/82,7.84
10/2/82,6.10
10/3/82,13.20
10/4/82,10.85
10/5/82,4.41
10/6/82,5.80
10/7/82,15.44
10/8/82,10.70
10/9/82,7.60
10/10/82,10.36
10/11/82,6.39
10/12/82,11.41
10/13/82,12.82
10/14/82,10.56
10/15/82,8.20
10/16/82,10.43
10/17/82,9.21
10/18/82,6.51
10/19/82,9.90
10/20/82,9.44
10/21/82,7.86
10/22/82,10.41
10/23/82,12.55
10/24/82,7.06
10/25/82,9.33
10/26/82,14.15
10/27/82,13.16
10/28/82,9.20
10/29/82,8.79
10/30/82,13.03
10/31/82,7.36
11/1/82,11.44
11/2/82,5.24
11/3/82,9.97
11/4/82,13.47
11/5/82,13.60
11/6/82,17.47
11/7/82,15.83
11/8/82,10.32
11/9/82,10.74
11/10/82,14.40
11/11/82,10.30
11/12/82,10.56
11/13/82,11.10
11/14/82,15.38
11/15/82,18.03
11/16/82,10.86
11/17/82,10.70
11/18/82,8.86
11/19/82,8.94
11/20/82,12.60
11/21/82,11.22
11/22/82,10.30
11/23/82,13.70
11/24/82,16.96
11/25/82,15.80
11/26/82,11.03
11/27/82,13.16
11/28/82,13.05
11/29/82,14.60
11/30/82,16.10
12/1/82,15.61
12/2/82,9.28
12/3/82,12.13
12/4/82,11.29
12/5/82,11.72
12/6/82,13.00
12/7/82,13.38
12/8/82,10.60
12/9/82,12.86
12/10/82,13.00
12/11/82,12.63
12/12/82,13.55
12/13/82,19.72
12/14/82,13.66
12/15/82,15.30
12/16/82,13.84
12/17/82,16.47
12/18/82,12.56
12/19/82,11.73
12/20/82,12.61
12/21/82,12.00
12/22/82,10.39
12/23/82,15.44
12/24/82,15.50
12/25/82,13.90
12/26/82,13.04
12/27/82,14.91
12/28/82,16.03
12/29/82,15.30
12/30/82,19.02
12/31/82,15.50
1/1/83,17.98
1/2/83,15.04
1/3/83,10.77
1/4/83,12.05
1/5/83,15.27
1/6/83,11.74
1/7/83,11.04
1/8/83,17.17
1/9/83,15.75
1/10/83,14.39
1/11/83,9.89
1/12/83,9.75
1/13/83,10.67
1/14/83,12.13
1/15/83,12.04
1/16/83,12.70
1/17/83,12.50
1/18/83,13.80
1/19/83,13.10
1/20/83,13.10
1/21/83,13.47
1/22/83,12.72
1/23/83,15.99
1/24/83,15.32
1/25/83,10.75
1/26/83,15.03
1/27/83,11.55
1/28/83,12.11
1/29/83,13.32
1/30/83,14.30
1/31/83,14.17
2/1/83,17.11
2/2/83,16.84
2/3/83,12.45
2/4/83,16.56
2/5/83,14.91
2/6/83,17.92
2/7/83,20.86
2/8/83,23.26
2/9/83,18.64
2/10/83,15.68
2/11/83,14.86
2/12/83,13.09
2/13/83,12.85
2/14/83,14.42
2/15/83,16.82
2/16/83,21.69
2/17/83,15.93
2/18/83,11.70
2/19/83,14.69
2/20/83,13.45
2/21/83,14.82
2/22/83,19.70
2/23/83,17.06
2/24/83,14.40
2/25/83,16.69
2/26/83,18.34
2/27/83,20.91
2/28/83,20.10
3/1/83,19.23
3/2/83,21.64
3/3/83,21.16
3/4/83,22.10
3/5/83,20.46
3/6/83,14.12
3/7/83,22.08
3/8/83,21.50
3/9/83,14.29
3/10/83,15.39
3/11/83,15.29
3/12/83,21.81
3/13/83,15.90
3/14/83,14.55
3/15/83,14.47
3/16/83,13.20
3/17/83,11.31
3/18/83,14.99
3/19/83,18.88
3/20/83,14.63
3/21/83,16.78
3/22/83,17.96
3/23/83,14.88
3/24/83,11.01
3/25/83,9.58
3/26/83,11.39
3/27/83,12.00
3/28/83,10.08
3/29/83,10.00
3/30/83,13.96
3/31/83,12.49
4/1/83,12.50
4/2/83,13.31
4/3/83,8.08
4/4/83,11.10
4/5/83,11.99
4/6/83,7.11
4/7/83,5.94
4/8/83,5.42
4/9/83,10.57
4/10/83,15.70
4/11/83,15.30
4/12/83,11.10
4/13/83,10.45
4/14/83,12.34
4/15/83,9.49
4/16/83,6.20
4/17/83,6.65
4/18/83,7.50
4/19/83,8.80
4/20/83,6.21
4/21/83,11.79
4/22/83,14.31
4/23/83,15.22
4/24/83,14.87
4/25/83,10.78
4/26/83,13.59
4/27/83,13.00
4/28/83,8.70
4/29/83,10.85
4/30/83,12.00
5/1/83,12.60
5/2/83,14.16
5/3/83,12.71
5/4/83,12.25
5/5/83,11.18
5/6/83,12.63
5/7/83,12.40
5/8/83,14.01
5/9/83,11.87
5/10/83,14.84
5/11/83,14.00
5/12/83,7.85
5/13/83,11.26
5/14/83,14.50
5/15/83,10.93
5/16/83,6.92
5/17/83,2.87
5/18/83,3.31
5/19/83,6.91
5/20/83,7.35
5/21/83,9.32
5/22/83,6.00
5/23/83,8.69
5/24/83,11.70
5/25/83,12.75
5/26/83,6.88
5/27/83,8.80
5/28/83,12.10
5/29/83,9.34
5/30/83,6.96
5/31/83,9.65
6/1/83,9.46
6/2/83,11.02
6/3/83,6.02
6/4/83,7.20
6/5/83,5.36
6/6/83,8.11
6/7/83,8.79
6/8/83,6.93
6/9/83,7.97
6/10/83,7.59
6/11/83,5.35
6/12/83,5.32
6/13/83,7.94
6/14/83,8.92
6/15/83,10.17
6/16/83,5.81
6/17/83,3.13
6/18/83,1.50
6/19/83,2.52
6/20/83,6.20
6/21/83,12.09
6/22/83,8.58
6/23/83,8.24
6/24/83,7.60
6/25/83,8.49
6/26/83,1.81
6/27/83,5.18
6/28/83,6.58
6/29/83,4.34
6/30/83,5.50
7/1/83,10.17
7/2/83,9.27
7/3/83,10.28
7/4/83,6.60
7/5/83,8.63
7/6/83,8.51
7/7/83,8.86
7/8/83,7.92
7/9/83,8.50
7/10/83,2.12
7/11/83,4.90
7/12/83,7.17
7/13/83,8.44
7/14/83,9.30
7/15/83,6.50
7/16/83,7.90
7/17/83,4.76
7/18/83,5.40
7/19/83,6.81
7/20/83,3.90
7/21/83,1.66
7/22/83,5.31
7/23/83,7.08
7/24/83,-0.43
7/25/83,-0.27
7/26/83,6.33
7/27/83,13.59
7/28/83,9.57
7/29/83,9.05
7/30/83,9.97
7/31/83,9.91
8/1/83,6.90
8/2/83,8.37
8/3/83,8.70
8/4/83,8.30
8/5/83,4.25
8/6/83,5.67
8/7/83,9.40
8/8/83,9.79
8/9/83,11.11
8/10/83,10.51
8/11/83,9.90
8/12/83,7.42
8/13/83,5.80
8/14/83,8.56
8/15/83,13.80
8/16/83,14.30
8/17/83,7.82
8/18/83,3.45
8/19/83,1.05
8/20/83,5.02
8/21/83,12.29
8/22/83,10.32
8/23/83,11.37
8/24/83,10.52
8/25/83,13.47
8/26/83,7.14
8/27/83,9.19
8/28/83,7.27
8/29/83,6.64
8/30/83,9.98
8/31/83,10.74
9/1/83,11.79
9/2/83,11.02
9/3/83,11.03
9/4/83,4.79
9/5/83,9.36
9/6/83,10.07
9/7/83,11.18
9/8/83,12.65
9/9/83,8.90
9/10/83,9.43
9/11/83,8.34
9/12/83,5.34
9/13/83,7.10
9/14/83,5.61
9/15/83,4.30
9/16/83,5.16
9/17/83,11.20
9/18/83,6.96
9/19/83,11.98
9/20/83,12.61
9/21/83,8.33
9/22/83,10.05
9/23/83,14.27
9/24/83,7.58
9/25/83,8.15
9/26/83,3.50
9/27/83,8.99
9/28/83,15.40
9/29/83,9.95
9/30/83,11.29
10/1/83,8.57
10/2/83,14.27
10/3/83,8.61
10/4/83,8.55
10/5/83,5.96
10/6/83,6.90
10/7/83,5.94
10/8/83,5.21
10/9/83,6.46
10/10/83,8.30
10/11/83,9.60
10/12/83,13.28
10/13/83,13.20
10/14/83,16.19
10/15/83,14.43
10/16/83,11.22
10/17/83,10.35
10/18/83,9.57
10/19/83,13.48
10/20/83,9.74
10/21/83,10.57
10/22/83,7.16
10/23/83,10.68
10/24/83,13.41
10/25/83,12.90
10/26/83,10.26
10/27/83,14.79
10/28/83,12.30
10/29/83,9.00
10/30/83,9.20
10/31/83,10.10
11/1/83,13.33
11/2/83,9.70
11/3/83,12.29
11/4/83,11.89
11/5/83,7.42
11/6/83,6.68
11/7/83,13.88
11/8/83,14.80
11/9/83,11.49
11/10/83,7.70
11/11/83,10.20
11/12/83,11.77
11/13/83,10.80
11/14/83,11.84
11/15/83,11.72
11/16/83,7.62
11/17/83,6.57
11/18/83,11.69
11/19/83,7.30
11/20/83,11.61
11/21/83,8.41
11/22/83,16.96
11/23/83,16.87
11/24/83,12.53
11/25/83,15.78
11/26/83,16.28
11/27/83,14.20
11/28/83,17.68
11/29/83,17.36
11/30/83,17.45
12/1/83,12.35
12/2/83,10.88
12/3/83,13.00
12/4/83,11.96
12/5/83,12.00
12/6/83,15.30
12/7/83,12.54
12/8/83,12.76
12/9/83,13.82
12/10/83,10.59
12/11/83,12.70
12/12/83,16.50
12/13/83,14.96
12/14/83,11.97
12/15/83,13.90
12/16/83,15.86
12/17/83,14.80
12/18/83,14.12
12/19/83,13.30
12/20/83,19.62
12/21/83,18.51
12/22/83,12.04
12/23/83,16.32
12/24/83,12.87
12/25/83,16.86
12/26/83,13.87
12/27/83,13.98
12/28/83,10.13
12/29/83,17.09
12/30/83,19.34
12/31/83,18.00
1/1/84,19.65
1/2/84,17.10
1/3/84,16.70
1/4/84,11.18
1/5/84,10.45
1/6/84,14.90
1/7/84,14.61
1/8/84,13.03
1/9/84,14.29
1/10/84,15.07
1/11/84,12.64
1/12/84,14.55
1/13/84,16.14
1/14/84,18.60
1/15/84,18.40
1/16/84,19.02
1/17/84,11.40
1/18/84,11.57
1/19/84,12.81
1/20/84,16.25
1/21/84,13.48
1/22/84,12.91
1/23/84,10.50
1/24/84,15.29
1/25/84,19.64
1/26/84,14.30
1/27/84,10.36
1/28/84,10.60
1/29/84,14.70
1/30/84,12.13
1/31/84,12.10
2/1/84,14.70
2/2/84,9.52
2/3/84,13.00
2/4/84,14.70
2/5/84,14.20
2/6/84,14.72
2/7/84,17.88
2/8/84,14.05
2/9/84,15.24
2/10/84,14.69
2/11/84,15.18
2/12/84,17.22
2/13/84,13.60
2/14/84,13.63
2/15/84,14.63
2/16/84,13.95
2/17/84,17.43
2/18/84,14.30
2/19/84,17.59
2/20/84,18.05
2/21/84,18.70
2/22/84,13.84
2/23/84,16.92
2/24/84,13.14
2/25/84,14.09
2/26/84,11.54
2/27/84,16.07
2/28/84,12.09
2/29/84,12.81
3/1/84,12.60
3/2/84,9.54
3/3/84,10.11
3/4/84,11.47
3/5/84,14.54
3/6/84,19.50
3/7/84,14.00
3/8/84,14.24
3/9/84,11.19
3/10/84,15.75
3/11/84,9.59
3/12/84,15.25
3/13/84,11.21
3/14/84,11.82
3/15/84,13.94
3/16/84,10.29
3/17/84,13.69
3/18/84,12.75
3/19/84,14.54
3/20/84,14.00
3/21/84,13.09
3/22/84,14.59
3/23/84,16.30
3/24/84,17.97
3/25/84,9.82
3/26/84,10.20
3/27/84,8.33
3/28/84,9.04
3/29/84,13.12
3/30/84,16.76
3/31/84,10.27
4/1/84,8.51
4/2/84,11.18
4/3/84,9.48
4/4/84,8.93
4/5/84,10.50
4/6/84,12.40
4/7/84,13.60
4/8/84,8.92
4/9/84,9.70
4/10/84,10.90
4/11/84,12.01
4/12/84,11.54
4/13/84,11.37
4/14/84,9.85
4/15/84,13.94
4/16/84,8.51
4/17/84,15.32
4/18/84,11.98
4/19/84,12.29
4/20/84,13.00
4/21/84,10.20
4/22/84,13.20
4/23/84,10.20
4/24/84,12.03
4/25/84,10.30
4/26/84,8.70
4/27/84,11.07
4/28/84,12.50
4/29/84,6.37
4/30/84,9.60
5/1/84,13.80
5/2/84,15.27
5/3/84,9.77
5/4/84,3.89
5/5/84,3.30
5/6/84,3.98
5/7/84,5.98
5/8/84,3.58
5/9/84,7.00
5/10/84,8.85
5/11/84,9.08
5/12/84,5.46
5/13/84,6.89
5/14/84,3.78
5/15/84,5.33
5/16/84,7.03
5/17/84,6.47
5/18/84,11.23
5/19/84,8.12
5/20/84,9.50
5/21/84,13.42
5/22/84,10.36
5/23/84,8.87
5/24/84,7.20
5/25/84,8.00
5/26/84,9.80
5/27/84,6.20
5/28/84,8.23
5/29/84,10.16
5/30/84,9.04
5/31/84,8.70
6/1/84,8.36
6/2/84,11.50
6/3/84,13.03
6/4/84,6.15
6/5/84,8.63
6/6/84,10.89
6/7/84,8.53
6/8/84,11.24
6/9/84,4.65
6/10/84,4.19
6/11/84,8.30
6/12/84,2.21
6/13/84,2.46
6/14/84,8.69
6/15/84,11.15
6/16/84,5.00
6/17/84,5.30
6/18/84,10.67
6/19/84,6.21
6/20/84,2.20
6/21/84,5.33
6/22/84,7.75
6/23/84,7.93
6/24/84,11.64
6/25/84,8.14
6/26/84,6.54
6/27/84,7.70
6/28/84,8.11
6/29/84,9.46
6/30/84,9.79
7/1/84,8.15
7/2/84,3.56
7/3/84,2.40
7/4/84,5.30
7/5/84,0.23
7/6/84,1.37
7/7/84,6.48
7/8/84,8.45
7/9/84,7.47
7/10/84,7.32
7/11/84,8.38
7/12/84,7.47
7/13/84,1.39
7/14/84,-0.08
7/15/84,1.44
7/16/84,8.36
7/17/84,7.74
7/18/84,7.15
7/19/84,4.20
7/20/84,5.20
7/21/84,7.70
7/22/84,6.66
7/23/84,6.43
7/24/84,6.54
7/25/84,5.40
7/26/84,4.81
7/27/84,7.02
7/28/84,9.70
7/29/84,8.16
7/30/84,9.27
7/31/84,10.60
8/1/84,12.09
8/2/84,10.49
8/3/84,11.10
8/4/84,10.83
8/5/84,8.41
8/6/84,9.90
8/7/84,10.73
8/8/84,11.75
8/9/84,9.00
8/10/84,6.30
8/11/84,7.42
8/12/84,8.50
8/13/84,8.50
8/14/84,7.83
8/15/84,7.13
8/16/84,7.07
8/17/84,7.82
8/18/84,9.33
8/19/84,9.03
8/20/84,9.81
8/21/84,7.32
8/22/84,4.97
8/23/84,9.86
8/24/84,7.48
8/25/84,9.00
8/26/84,7.77
8/27/84,6.74
8/28/84,7.79
8/29/84,5.20
8/30/84,9.16
8/31/84,11.30
9/1/84,9.20
9/2/84,11.30
9/3/84,7.15
9/4/84,9.25
9/5/84,4.87
9/6/84,8.89
9/7/84,9.50
9/8/84,9.40
9/9/84,9.78
9/10/84,8.54
9/11/84,6.45
9/12/84,8.00
9/13/84,7.05
9/14/84,5.50
9/15/84,11.68
9/16/84,12.67
9/17/84,9.01
9/18/84,9.97
9/19/84,11.35
9/20/84,8.60
9/21/84,7.99
9/22/84,6.60
9/23/84,9.10
9/24/84,5.24
9/25/84,7.82
9/26/84,12.55
9/27/84,5.37
9/28/84,5.50
9/29/84,5.21
9/30/84,3.31
10/1/84,10.75
10/2/84,16.32
10/3/84,10.26
10/4/84,10.75
10/5/84,7.90
10/6/84,7.02
10/7/84,15.26
10/8/84,15.20
10/9/84,11.96
10/10/84,8.63
10/11/84,12.20
10/12/84,18.03
10/13/84,8.69
10/14/84,8.70
10/15/84,5.90
10/16/84,4.93
10/17/84,7.57
10/18/84,11.22
10/19/84,10.70
10/20/84,10.58
10/21/84,6.34
10/22/84,7.93
10/23/84,18.87
10/24/84,11.10
10/25/84,8.42
10/26/84,10.45
10/27/84,12.34
10/28/84,11.25
10/29/84,10.33
